body,boxed_size,full_size
43761652541,26227,26227
44172046298,26215,26215
44168506461,26190,26190
43761693460,26167,26167
43761654505,26146,26146
43758114336,26131,26131
44168512535,26127,26127
44172007384,26065,26065
44168471634,26058,26058
44172045368,26029,26029
44168473448,25999,45873
43758152952,25968,25968
43761692852,25870,50585
44168512435,25833,25833
43351340650,25819,25819
44168511238,25803,25803
43758112925,25800,25800
43754540404,25774,36991
841369750392,25732,50132507
44172044229,25700,25700
43761690060,25696,25696
43761651844,25689,25689
43758116787,25677,25677
43761653491,25675,25675
43758151873,25645,25645
44168511944,25643,25643
44164933871,25639,27531
43761692681,25617,25617
43758114586,25615,25615
44168469068,25611,25611
44168469348,25605,25605
43761693581,25594,76639
43761695598,25542,25542
43761652366,25540,25540
43761654506,25517,25517
44164971084,25514,25514
44168513545,25494,25494
44168513656,25468,25468
43761693279,25449,25449
43758115396,25431,25431
43754540753,25360,25360
43758115430,25342,25342
43758152927,25326,25326
44168469385,25307,25307
43761692915,25273,25273
44172011270,25216,25216
44172048421,25214,25214
44168510261,25192,25192
44172005789,25162,26806
44172010382,25158,200999
44172048824,25157,25157
43758155310,25123,25123
43758152806,25096,25096
43758075830,25047,25047
43758156587,25005,25005
44164897935,24998,46428
43761692311,24964,212700
44172006359,24863,24863
44168506280,24815,24815
44168472562,24765,24765
43761652854,24741,24741
43761692225,24733,24733
44168506656,24712,24712
44172010880,24654,24654
43347722430,24632,33394
43758155387,24599,24599
44168513144,24575,24575
44168508273,24572,24572
43758078620,24570,24570
44172051319,24566,24566
43761610762,24499,24499
44168469633,24479,24479
44172005022,24472,24472
43758154395,24411,24411
43761694606,24410,24410
44168512320,24316,24316
43758113725,24300,24300
44168471859,24273,24273
43761651900,24272,109343
44172007284,24246,24246
43761690967,24206,31639
44168468478,24197,24197
43754538202,24178,94293
43761694550,24150,24150
43758155897,24123,24123
42944520493,24089,244538
43351340323,24083,25309
44164898245,24049,24049
44172049497,24034,24034
43758118097,24024,24024
43758154087,24005,24005
44168468085,23991,23991
44164972721,23975,24428
43761656034,23963,23963
44172043946,23956,23956
43761695781,23914,23914
44172007588,23901,23901
43761650183,23855,23855
43354839186,23847,188154
43758079804,23838,45451
44172011091,23829,25282
43761690195,23809,93602
44168469396,23779,23779
43758119400,23752,23752
44168430583,23691,23691
44168471610,23662,23662
44164935773,23638,24948
44164898403,23631,31351
44164895480,23631,24892
44168506783,23607,23607
43761654688,23577,23577
44172048301,23571,23571
43754615104,23562,23562
43758077749,23549,23688
43761654747,23537,23537
44168466935,23537,23537
43758156110,23533,23533
43758153194,23530,23530
43347763280,23494,28061
44168507281,23481,23481
44171968760,23467,23467
44164935616,23406,23406
43758079274,23386,26705
44168469334,23378,23378
43761694686,23349,23349
44172043855,23345,23345
44168470211,23295,23295
44164935065,23291,23291
43758156275,23284,23284
44172044252,23249,23492
44168429376,23244,23244
44168469781,23220,23220
44168513087,23182,23182
44168468677,23156,23156
44168512697,23148,23148
43754617864,23141,49522
43758118464,23128,23128
43761690673,23105,23105
43758117567,23104,23104
44172005654,23103,23103
44172011519,23087,23087
44168514667,23086,210950
44172044200,23086,23086
44164934854,23058,23058
44168511170,23035,23035
43754616814,23017,31614
43758117461,23016,23016
43758117422,22976,22976
43758079572,22825,22825
43758115453,22742,22742
44168507262,22696,22696
44168473503,22688,106580
43761690838,22628,136487
43758154353,22616,22616
44168509482,22609,22611
44168507715,22604,22604
44172044116,22584,22584
43761652767,22571,22571
43758152485,22530,22530
43761650856,22527,22527
44171968167,22509,22509
44168509252,22491,22491
43761655163,22474,22474
43761651363,22467,22467
44172050928,22447,123596
44168470669,22433,22433
44172004783,22423,22423
44172006068,22392,106850
44164936775,22376,38137
44168469108,22345,22345
841369744549,22323,453360901
43351301131,22320,22320
43758115454,22317,22317
43758156556,22313,22366
44168512931,22312,22312
44168507165,22308,22308
43758153293,22276,22276
43761694242,22275,22275
44168514475,22271,58751
44168511317,22256,22256
44168512675,22213,22213
43758115515,22213,22213
44168508190,22202,22202
43754618503,22168,23249
43758155801,22165,22165
43761611150,22161,53557
44168473917,22152,38370
43761656366,22127,22127
43758152436,22127,22127
44164973322,22117,22117
44168506465,22106,22106
43761650892,22100,22100
44172005851,21994,21994
44172005742,21977,21977
44172049257,21961,21961
44172048489,21933,21933
44164930886,21917,72117
44168467308,21860,21860
44168467615,21800,21800
44168469102,21794,21794
43758152392,21767,21767
43344265291,21756,85482
43758115691,21704,21704
44172049764,21690,147516
43761694162,21689,21689
44168513088,21666,21666
43754618202,21665,21665
44172007229,21652,21652
44168508452,21631,21631
43758115722,21617,21617
44168513695,21533,21963
44168513544,21523,86111
44168510019,21461,21461
43758153334,21436,22237
44168469918,21429,21429
43761691135,21428,21428
44172051124,21428,60093
44168471594,21389,21389
43758113242,21361,21361
43761613459,21322,21322
44172046479,21315,147341
43347803435,21305,27814
43758155267,21304,21304
44168510917,21286,21286
44168507060,21247,21247
43347803274,21226,21544
44168429837,21219,27176
43758153221,21215,21215
43758119091,21208,21208
43758114153,21203,21203
44168512412,21196,21196
43758117309,21167,21167
44168514186,21164,21318
43761611692,21155,37556
43758114099,21135,21135
44168506427,21122,21122
43761655963,21113,21113
43758114988,21105,21105
44168473095,21096,77982
44168468490,21065,21065
43754617452,21051,21051
44172050870,21017,93755
44168507993,21011,21011
43758152104,20999,20999
43758113895,20998,20998
44164971731,20965,58760
44168471457,20964,20964
44172005387,20958,20958
44168507215,20947,20947
43761651107,20925,20925
44164934998,20905,20905
44172007460,20871,20871
43758074936,20842,20842
44172007351,20840,20840
44168468428,20766,20766
44168467629,20759,20759
44172050245,20736,55730
43761693798,20734,20734
43761694202,20719,20719
44172005839,20703,20703
43754577163,20665,20834
44172011676,20661,20661
43761690482,20615,20615
43347803270,20607,20607
43761694231,20570,20570
44172044124,20558,20558
43758117517,20546,20546
44168431187,20530,20530
43761695301,20497,29679
43758152663,20486,20486
44172050202,20467,75460
44171968505,20464,45443
585009981282,20464,20464
44168511446,20449,20449
43758078808,20379,20379
43761694354,20373,20373
43761651366,20354,20354
43758077560,20323,20323
43761690084,20268,20268
43758078008,20264,20264
43758154947,20243,20243
43761654205,20234,20234
43754580409,20202,509409
43761651110,20195,20195
44168470167,20184,20184
43761694336,20123,20123
44172049305,20104,132592
43761650512,20045,20045
43761650909,20029,20029
43758113155,20025,20025
43754582903,19943,19943
44172050755,19936,19936
43761612352,19920,19920
44172010656,19918,19918
44168510607,19867,19867
43758074382,19776,19776
44172012036,19768,88651
43758152746,19746,23246
43761653089,19743,19743
44168467503,19732,19732
44168510350,19724,19724
43758152362,19717,19717
44168509671,19715,19715
43758078226,19712,19712
44168471474,19706,19706
43761611850,19680,22343
44172044762,19651,30281
43758114259,19647,19647
44172048692,19620,19620
43347803111,19615,22248
44168506395,19610,19610
44172011508,19594,19594
43761695784,19583,24255
44164935038,19567,19567
44168469613,19561,19561
44168513966,19551,19551
44168506199,19551,22848
43758117198,19532,19532
44172051414,19532,20535
44168507983,19522,19522
43761613142,19517,245222
43758113936,19507,19507
43761650855,19478,19478
43758114585,19462,19462
43758080302,19453,19453
44172051501,19425,31817
43758118697,19414,19414
44171968112,19390,35340
43758114690,19386,19386
40092678061,19373,2864787938
44172006595,19351,19351
43761649805,19347,19347
44168511920,19344,19344
43344264201,19337,44777
44168508141,19335,19335
43758114542,19289,19289
44172048466,19255,19255
43347723092,19221,19221
43758113041,19214,19214
43761690787,19206,19206
44168470850,19186,19186
44164933238,19173,19377
43758119944,19162,19162
43758151945,19147,19147
44168509709,19135,19135
44168472557,19124,19124
44172010453,19117,19117
44172048333,19114,19114
43758153382,19102,19102
37988672393,19083,682409629
44172010717,19067,19067
44168473484,19049,19049
43761690760,19034,19034
44168468674,19023,19023
44172007161,19017,19017
44171966177,19011,57714
44168433263,18981,18981
43758116891,18981,18981
43758155968,18977,18977
44172046437,18973,18973
44168471651,18962,18962
43758156966,18947,18947
44168508191,18931,18931
44172049571,18930,18930
43347763254,18924,32514
44172008142,18914,18914
43347758457,18870,810345
44164974257,18855,169175
44172051236,18848,27547
16543662042,18817,3223953937
43761651716,18809,18809
44172045899,18803,18803
44172007550,18802,18802
43758152064,18799,18799
44172011581,18794,18794
43761613046,18788,18788
44172008614,18781,18781
44164935939,18737,18737
43758114827,18726,18726
43761615174,18706,20673
43761656148,18695,18695
44172005386,18690,18690
43761612325,18683,20599
44172050869,18681,18681
44168472957,18641,18641
44168468081,18633,18633
44172006385,18626,18795
43347763158,18624,48904
44168507670,18616,18616
43354802325,18602,52666
44168468437,18596,18596
44168473488,18595,18605
43761691215,18580,18580
43761694628,18570,18570
44168473212,18562,18562
44171966560,18544,18544
43761653851,18544,18544
43761692873,18543,18543
43761695039,18511,18511
44168474069,18506,220654
43758156016,18490,18490
44172008450,18478,19199
44168510808,18452,18452
44164933527,18424,18424
44172048862,18415,18415
44168470334,18404,18404
44172044433,18380,18380
44172010609,18365,18365
43758153554,18350,18350
43761651332,18342,18342
43761652624,18335,18335
44168468439,18335,18335
44172007679,18334,18334
44172046750,18327,18327
43761653705,18310,18310
43758080104,18305,18305
44168430780,18305,18305
43758117853,18266,18266
33867154188,18262,1479624158
43758151608,18258,18258
43761652561,18257,18257
43758112333,18254,18254
43758156102,18199,18199
44172006619,18196,18196
43758117262,18181,18181
44172006456,18163,18163
43347763522,18158,18191
44164936512,18146,24823
44171968278,18128,34564
43758153521,18061,18061
43761651028,18055,18055
43758155221,18045,18045
44172008983,18029,18835
43761653147,18027,18027
44171968772,18018,18018
43758075959,18002,18002
44168513044,18000,18000
44172005502,17998,19335
44168511853,17978,17978
43761613156,17977,17977
43761690165,17962,17962
44172046419,17953,17953
43761651066,17949,17949
43761694023,17944,21634
44168514138,17942,19162
44168471398,17942,17942
43758157472,17914,17914
44168469717,17888,17888
44168510899,17885,39505
43758119644,17877,17877
44164973005,17851,17851
44168512388,17841,17841
43758116681,17825,17825
44172044633,17790,17790
44164934224,17779,17779
44172050862,17767,17767
43761650794,17765,17765
43758116522,17711,17711
44172011816,17707,28440
43758114993,17697,17697
43761654194,17672,17672
44172007257,17669,17669
44164897479,17645,17645
44168514014,17642,17642
43758077265,17638,19446
43758115655,17616,17616
44164969665,17615,435490
44168469677,17608,17608
44172005331,17604,19370
44168471241,17601,17601
43758153578,17597,31003
9553453298,17590,6787547912
43758116694,17587,17587
43758078405,17585,17585
43761654430,17574,17574
43758113309,17531,17531
43758117119,17530,17530
44172046392,17529,17529
44172046917,17516,17516
43758118214,17502,17502
43347763670,17499,17499
43754579930,17491,32691
43761614172,17489,88467
43758151560,17473,17473
43347803477,17470,17470
43347803175,17469,18573
43761650953,17403,17403
44164899224,17386,53888
43754581073,17369,17369
43758116785,17368,17368
44172050478,17366,17366
44172044444,17360,17360
43758114237,17358,17358
43758119741,17354,17354
43761695282,17347,17347
43761690633,17342,17342
43347803520,17311,17311
44168430935,17297,17297
43347802945,17293,26758
44164969706,17274,18657
44172009941,17274,17274
43758157474,17252,17252
44164934643,17250,17250
43758153364,17248,17248
841369747108,17244,546422783
44164932685,17232,17232
44172047689,17226,17226
43761652146,17225,17263
43761689317,17222,17222
43758152278,17210,17210
44172005038,17205,17205
44168429605,17192,17192
43761693485,17186,17186
44168506763,17179,17179
43758074793,17172,19588
44168474136,17136,74488
43758114803,17124,17124
44168512933,17120,17120
43758153579,17114,17114
43761653540,17113,17113
43351340015,17105,20348
44172044667,17090,17090
43761651605,17081,17081
43761690692,17080,17080
44168511034,17062,17062
44168509250,17059,17059
43754618544,17059,17059
44168467410,17058,17058
585010907373,17049,18825
43758157277,17048,17048
43758152742,17022,17022
43758152282,17009,17009
44164935901,17004,17004
44168471491,17004,17004
44168431004,16998,16998
43758155614,16996,16996
44172007983,16987,16987
43758153193,16982,16982
44171966873,16982,17512
44168470978,16980,16980
44172046315,16963,16963
44164970098,16940,20148
44172011959,16937,16937
43758153470,16903,21131
43761654155,16899,16899
44172010902,16893,16893
43758115205,16882,16882
43758078351,16877,16877
43761691239,16877,18335
43758119811,16848,16848
44168470369,16838,16838
44164931690,16833,16833
43758155137,16802,16802
44172045965,16795,16795
43761693212,16782,16810
43758152629,16773,16773
44171966241,16760,42764
43761613691,16751,16751
43758117790,16744,16744
43758152867,16726,16726
43758112530,16722,16722
44172008638,16717,16717
44168469799,16709,16709
43351340220,16705,18364
44172046101,16690,16690
44168472483,16681,16681
44168433191,16681,16681
44172005024,16678,16678
43758078848,16676,16676
44168467439,16673,16673
44164932910,16640,16640
43761690696,16627,16627
44168471978,16592,16592
43758151561,16590,16590
44172047781,16579,16579
44164969273,16578,205397
44168473602,16570,16570
44168513633,16560,17204
43351300691,16556,30863
43758153835,16553,16553
44172049144,16524,16524
43347763730,16521,16521
43761694477,16518,16518
44168509937,16503,64029
43758156495,16492,16492
44168433933,16488,16488
43758073146,16484,39074
43761655559,16461,16461
43758156363,16457,16457
43761613718,16438,16438
43758118484,16432,16432
43758114132,16417,16417
43758119286,16410,16410
43758078016,16407,16407
43758113259,16407,16407
44168468492,16389,16389
43758157471,16389,16389
44164931431,16384,16654
43758114743,16368,16368
44172046345,16351,16351
44164934081,16349,16349
43758154994,16347,16347
44168473313,16346,18232
44168506233,16330,16330
44172049780,16310,16310
43347763483,16299,16525
43351260784,16298,98845
44172043924,16289,21671
43761651311,16288,16288
44168507358,16271,16271
44168468161,16268,16268
44168508355,16255,16255
43758113901,16251,16251
43761650211,16238,16238
43761652900,16229,16229
43758157225,16183,16183
43761694315,16178,16178
43758118243,16168,16168
44168469663,16127,16127
44168468211,16125,16125
43761653958,16119,16119
43754579686,16119,16119
43758079039,16118,16118
44172009024,16086,16086
43761691417,16074,16074
43758151710,16057,16057
43758118390,16039,16039
44168512237,16030,16030
43758119721,16019,16019
43758079666,16018,16018
43758112685,16003,16003
44168469135,15974,15974
44168506757,15965,15965
44168472243,15944,15944
44168467546,15941,15941
43754616208,15910,15910
44168514275,15906,15906
43351257450,15885,333684
44168513565,15851,15851
43758113500,15832,15832
44168510754,15803,15803
44168471408,15801,15801
44172005362,15795,15795
43758112257,15788,15788
44168432311,15755,15755
43351340516,15755,15755
43758112889,15743,15743
44168509522,15737,15737
44172045270,15737,15737
841369730126,15732,1043156472
43761695360,15731,15731
43758118281,15719,15719
44172007439,15712,15712
43758157069,15709,15709
43758156834,15707,15707
43758112662,15699,15699
43347803456,15699,15699
44172009422,15698,15698
43758153242,15660,15660
43758112737,15650,15650
43758119712,15647,15647
44172049145,15634,15634
43754574969,15627,20499
44168469880,15588,15588
43761692950,15580,15580
44168467373,15573,15573
43758114679,15556,15556
44168506331,15551,15551
44171969751,15538,18055
44172011282,15537,15537
43758080614,15530,15530
43351340623,15511,15511
44168472897,15491,15491
43758079445,15484,16057
43761694418,15455,15455
43758153195,15439,15439
44168473578,15439,15439
43761613654,15431,15431
43758076103,15430,15430
43347803466,15400,15400
44172006110,15397,15397
44168471219,15396,15396
43351340703,15343,15343
44172044653,15335,15335
43758152968,15322,15322
44168511521,15322,15322
43761651055,15305,15305
43761690244,15286,17351
44168469843,15246,15246
43758113815,15238,15238
43761694413,15238,15238
44172005330,15230,15230
44171967279,15220,36520
44168506576,15217,15217
44168512765,15212,15212
43761695676,15204,15204
43758157422,15189,41032
43758116957,15186,15186
44164933302,15177,59660
43758151976,15140,15140
43761690733,15130,117555
43758118664,15119,15119
44168506865,15118,15118
44168506306,15104,15104
43758153381,15104,15104
43758073022,15098,15098
44168514116,15094,15282
43761691633,15086,15086
43351300720,15083,21279
43761654398,15080,15080
43761690736,15076,15076
43761614332,15074,15074
43761610633,15059,92549
43758155408,15053,15053
43758152526,15049,15049
43758113266,15037,15037
44168512456,15035,15035
43761690817,15020,15020
43754578961,15000,15563
44168512302,14985,14985
43761692697,14979,14979
43758112297,14966,14966
43761656553,14962,14962
36789278866,14962,946233390
44168433192,14948,14948
44168471612,14939,14939
44164935498,14933,14933
44168471456,14916,14916
44168432550,14890,56350
44168513474,14881,14881
44172049923,14878,14878
44168433677,14846,14846
43758113819,14837,14837
43761654647,14833,14833
43758119620,14829,14829
43758115384,14828,14828
43761691422,14813,14813
44172047802,14804,14804
43758115027,14798,14798
44172045309,14782,14782
43761649785,14778,65922
43761693785,14768,28434
43754615654,14758,14758
43758078667,14749,43955
44168473268,14724,14724
43761694003,14720,14720
43758078431,14720,14720
43754577352,14706,14706
43761651596,14692,14692
43761691062,14685,14692
43758112178,14684,14684
44168508405,14674,14674
44168514218,14670,14670
44168468972,14664,14664
44168511445,14659,14659
43761693337,14659,14659
43758112980,14654,14654
44172045303,14652,14652
43758155926,14643,14643
43761651712,14640,14640
43761612771,14635,33372
43754617821,14602,14602
44172010926,14594,15488
44172049169,14591,14591
44164897244,14582,23107
44168511109,14572,14572
44168468594,14560,14560
43758080415,14541,14541
44164971406,14524,14524
43758152389,14517,14517
43758156890,14511,16583
44172044769,14510,14510
43758078531,14506,14506
43758155921,14505,14505
44172011714,14482,14482
43754577848,14479,157843
44164933069,14454,14454
44172007192,14441,14441
44168513562,14427,14427
43758113212,14418,14418
43344263447,14415,210173
43758152804,14412,14412
44172011093,14408,14408
44168467244,14399,14399
44168508914,14393,14393
43758114331,14381,14381
43758151677,14377,14377
44172010417,14375,14375
44168511653,14365,14365
43754540582,14362,14362
43761694605,14349,14349
43761690580,14343,14343
44164897465,14313,14313
43761652542,14309,14309
43758119453,14298,14298
43758114905,14296,14296
44164932522,14295,18881
43761693920,14284,14284
44164935108,14258,15877
43758114433,14255,14255
44168470623,14255,14255
43347802725,14239,25676
43761613550,14224,14224
43758115320,14218,14218
43758117015,14210,14210
44168513946,14200,15081
44168513742,14198,14214
44168473286,14180,14180
44168469212,14178,14178
44168510307,14162,14162
44168429687,14158,24780
43758074642,14154,14154
44168507359,14145,14145
44172011531,14141,14141
44172009864,14100,14100
43761652282,14098,14098
43758079774,14075,14075
43761695501,14053,14053
44172050631,14052,14060
44172047649,14048,14048
43754580821,14041,45428
44168507535,14019,14019
43347803521,13995,13995
44172004705,13989,13989
44172011518,13988,13988
43761692823,13977,18435
43758112505,13974,13974
43347803426,13972,13972
44168509146,13966,13966
43758114573,13943,13943
44168468276,13924,13924
44168509388,13910,13910
44168507037,13908,13908
43761654105,13906,13906
44168506428,13902,13902
43758156827,13896,13896
43754581072,13896,13896
43761695333,13889,13889
43758153498,13871,13871
43754539291,13845,13845
43758077854,13841,13841
44172046412,13800,13800
44168513513,13796,13796
43758152505,13782,13782
43758114904,13780,13780
44172005975,13773,13773
43761649997,13772,13772
43758117234,13772,13772
44168511553,13771,13771
44172044035,13769,13769
44168514150,13769,27868
43761694123,13765,13765
43761650252,13761,13761
44171967986,13757,13757
43754536664,13752,13752
44171966395,13741,13741
44168469766,13731,13731
44172046821,13725,13725
43758113311,13706,13706
43761691166,13703,13703
43758115029,13688,13688
43758118706,13677,13677
44164969384,13669,24419
44172008033,13668,20761
43758115276,13663,13663
44168513480,13654,13654
44172011133,13612,13612
43754536609,13608,13608
43758152560,13604,13604
44168471247,13602,13602
44172045541,13602,13602
43758154971,13596,56269
43758153420,13594,13594
43761650807,13578,13578
44172007365,13568,13568
44171966561,13547,13547
44168473203,13530,13530
44172046324,13527,13531
43761651214,13527,13527
44168469216,13526,13526
44172008027,13518,13518
44171967681,13518,57279
44172010202,13511,13511
43758074585,13511,13562
44168507069,13488,13488
44164933070,13488,18986
44168513779,13487,13487
43761654454,13470,13470
44171968431,13459,14368
44168514404,13457,13730
44172006847,13452,13452
44172047528,13447,13447
43758112671,13431,13431
43758156468,13429,13429
44172046207,13418,13418
43761613377,13417,13417
44172011358,13411,13411
44172051239,13392,27368
44168467507,13373,13373
43758157013,13365,13365
43758078352,13357,13357
44172006384,13349,13349
43758113831,13347,13347
43758114662,13339,13339
44172011228,13327,18046
43761650760,13318,13318
43761694171,13308,13308
43758116196,13307,13307
44172011488,13298,13298
43758112892,13282,13282
44164973626,13275,15667
43761654117,13271,13271
44171967156,13266,26424
44171969434,13254,13254
44172005046,13249,13371
44168433597,13233,22910
44172047099,13225,14436
43758113065,13217,13217
43758118207,13214,13214
44168468730,13210,13210
44164933734,13207,13975
44168468493,13203,13203
43758155811,13188,13188
43761650982,13168,13168
44168468054,13163,13163
44172007820,13138,13138
43761654267,13137,13137
43761651512,13122,13122
44168472291,13119,13119
44172047844,13116,13116
43761692949,13114,13114
44168509396,13113,13121
43761651417,13113,13113
43758080130,13112,13112
43758152410,13103,13103
44168506270,13101,13101
44168466982,13097,13097
43761655945,13081,13081
44172010658,13080,13080
43758152905,13074,13074
43758112428,13056,13056
43758154779,13051,13051
43758152731,13048,13048
44168467820,13037,13037
44168472653,13032,13032
44168471493,13022,13022
44168508411,13012,13012
43758115658,13005,13005
43758154691,13004,13004
44172050293,13001,13721
43758157278,13000,13000
43761649807,12998,12998
43758118598,12974,12974
44164895918,12972,29821
44168511425,12971,12971
43758156826,12960,12960
43761653591,12950,12950
44168511103,12915,12915
43758152682,12912,12912
43758157201,12897,12897
44168510315,12885,12885
43758152630,12880,12880
43758078776,12878,12878
43758152510,12867,12867
43758078821,12864,12864
43758116679,12854,12854
44168472319,12843,12843
44168473236,12828,18801
43758075319,12820,12820
44172046634,12819,12819
43758074205,12812,12812
43758157578,12809,12809
43758152579,12808,12808
43351340372,12796,13595
43758114996,12790,12790
44172006966,12787,16981
43758156104,12779,12779
44164936095,12762,12762
44168473075,12754,12754
44172046340,12745,12745
44168472146,12698,12698
44168469953,12695,12695
44172009919,12681,72212
44172006592,12679,12679
43758115284,12671,12671
44172050071,12661,12661
43761654110,12660,12660
43761651179,12659,12659
44168514229,12634,26337
44164935466,12627,12954
43754618385,12627,30232
44172044193,12622,12622
44164974394,12617,12617
43758152801,12612,12612
43761695200,12606,12606
44168471044,12606,12606
43761613309,12603,12603
44172005820,12597,12597
43761694276,12577,12577
44168507263,12573,12573
44172008005,12558,12558
44168507102,12556,12556
44172011656,12544,12544
44168506630,12543,12543
44172011368,12531,12531
841369744819,12521,996586502
44168507864,12511,12511
43758155989,12508,12508
43758119942,12506,12506
44172044788,12496,13279
43758156531,12482,12482
43758114382,12474,12474
43758112801,12474,12474
44168511917,12468,12468
44172048287,12463,12463
44168513713,12460,12684
43761612176,12445,12445
44164936093,12443,12443
43761689799,12440,12440
44172007680,12438,12438
44172050799,12429,12429
44168471679,12426,12426
43758200483,12424,57851
43758155702,12423,12423
43758077266,12421,19273
43761694238,12413,12413
43761653239,12410,12410
44168507161,12410,26103
43758152301,12405,12405
43761655135,12380,12380
44164969245,12375,16190
43758114261,12371,12371
44168468332,12350,12350
43347763467,12347,13101
43758151668,12340,12340
43758154539,12340,12340
44172046624,12336,12336
43758156845,12323,12323
43758116692,12319,12319
43761690647,12316,12316
44172050299,12304,12304
43758119485,12304,12304
43758154318,12300,12300
43761693848,12288,12288
44168466902,12285,12285
44172011736,12275,12275
43754614152,12258,25105
44172011999,12250,292936
44164933681,12242,12242
43761654335,12238,12238
44172046059,12236,12236
43758074873,12233,12233
43758078364,12226,12226
43754579517,12223,12223
43761691012,12220,14346
44168430418,12207,12278
43761689541,12205,12205
43758072892,12190,13012
43758115070,12189,12189
43758155996,12187,12187
44168509874,12183,12183
44168512494,12180,12180
44164936688,12172,84527
44168507451,12172,12172
44172046784,12164,12164
43761651126,12159,12159
43761654480,12153,12153
43758156006,12151,12151
43758114830,12138,12138
44172009953,12136,12136
43754580982,12121,56153
43758153062,12102,12102
43758156435,12088,12088
44168469093,12086,12086
44172045088,12085,12085
44168511014,12079,12079
43754581065,12078,12078
44164929942,12078,57903
43758152697,12074,12074
44172047482,12073,12073
44172009423,12065,12065
44168471209,12054,12054
43758152433,12053,12053
43761689283,12049,12519
43761691342,12040,12040
43758075095,12020,12020
43758117136,12005,12005
44171965943,11991,13239
43758155658,11979,11979
44168508913,11975,11975
44164936208,11972,12026
44168473422,11961,19513
44168512952,11949,11949
43761690742,11939,11939
44164936132,11938,11938
43754615017,11935,11935
44172005850,11923,11923
44164929383,11918,11918
44172051183,11909,12346
44168509058,11909,11909
43758154462,11898,11898
44168471697,11882,11882
44172010742,11879,11879
44172008780,11870,12616
43347763408,11852,12417
44164934637,11849,11849
43761650963,11844,11844
44172007935,11842,11842
43758079115,11841,11841
43761655070,11839,11839
44168471294,11835,11835
44172045575,11834,11834
43758119399,11827,11827
44164933197,11826,12093
43761651711,11824,11824
43758117310,11820,11820
44168513532,11794,11794
44172044304,11789,11789
43754580129,11789,11789
44168507166,11778,11778
43758154944,11774,11774
44172005558,11769,11769
43754577954,11758,11758
43761690682,11744,11744
44164932188,11734,18431
43758114548,11723,11723
44168511660,11722,12739
43761692276,11711,11711
44168472732,11704,11704
43761691368,11695,11695
43754616566,11691,28658
43761693072,11684,11684
44168472864,11672,11672
44172007178,11670,11670
43758156291,11667,11667
43758114380,11666,11666
43761656421,11665,11665
44168514528,11664,14194
44164930679,11656,11656
43758152507,11655,11655
580188340793,11640,11640
44164934147,11639,21127
44168468381,11638,11638
44168513804,11626,11626
44168470773,11624,11624
44171968618,11622,11622
43758113024,11616,11616
43761655512,11611,11611
44168468427,11607,11607
43758156681,11595,11595
44168471611,11594,11594
44172008009,11593,11593
43754580203,11593,11593
43761695838,11567,11567
44168473277,11565,11565
44168509287,11560,11560
43758156361,11559,11559
44164936282,11556,11556
43347803211,11556,12245
44172047447,11553,11553
43761653080,11544,11544
44168472481,11533,11533
43347802298,11517,59882
43758116076,11509,11509
44168510448,11501,11501
43761690604,11500,11500
44168508522,11495,11495
43758154831,11494,11494
43344227107,11479,11683
43758115667,11477,11477
44168512158,11472,11472
580188342798,11464,11464
43758078810,11460,11460
43761611877,11457,11472
43351340540,11455,52998
44168470854,11453,11453
44168471296,11450,11450
43761651984,11444,11444
44164971370,11437,11437
44172047757,11424,11424
43351301010,11407,11407
43754614958,11406,11645
43347763713,11401,11401
44168467141,11397,11397
44172044226,11396,24882
43761649783,11391,11391
43758155295,11383,11383
44172050362,11382,11382
44168511936,11380,11380
44164932891,11371,11371
44172006490,11370,11370
43758151730,11368,11368
43761693142,11360,11360
44168513410,11360,11360
44168510443,11347,11347
44168471494,11333,11333
44172044331,11329,11329
43761651385,11328,11328
44172007933,11326,11326
44172006752,11320,11320
43758114367,11309,11309
44164968914,11305,112932
43761692874,11298,11298
43761650698,11294,11294
43758153236,11292,11292
43761654338,11285,29282
43754577066,11285,11285
44164895136,11278,103557
43758154907,11277,11277
43758112609,11269,11269
44168471766,11267,11267
44168511186,11256,11256
43761653785,11255,11255
43758119778,11255,11255
43761652985,11254,11254
44172046900,11253,11253
43758117975,11248,11248
43761690133,11247,11247
44172011156,11242,11242
43761652327,11240,11240
43758119361,11236,11236
43761691530,11234,11234
43754614883,11214,11214
43761692923,11207,11207
43758119299,11202,11202
43761695126,11195,11195
44168513335,11186,11186
44172011363,11184,11184
43758114806,11177,11177
44168429100,11175,11175
44164934640,11174,11174
43754616785,11173,18022
44164934851,11161,11161
43758156893,11159,11159
44168511442,11159,11159
43758156023,11155,11155
44172009994,11154,11154
44168508839,11151,11151
44164932047,11149,11149
43761652844,11149,11149
44172009250,11148,11148
44172009557,11147,11147
43761654279,11143,11143
44168473119,11137,11137
44168512589,11136,15205
43761656520,11136,11136
44172044767,11133,11133
43761652398,11132,11132
44164935824,11124,11124
44168473839,11114,11120
585052469280,11112,18592
44168506378,11109,11109
43758119194,11105,11105
43761689510,11103,11103
43758074239,11102,12380
43758153855,11102,11102
43761652266,11100,11100
43761690954,11085,11085
44168434488,11078,12193
43351339714,11052,41122
43761695492,11052,11052
44168472821,11051,11051
44172048858,11046,11046
43758152240,11044,11044
44168473213,11043,11043
44168514312,11042,78708
43754581712,11040,11040
44172045322,11015,11015
43761655231,11000,11000
44168470408,11000,11000
